Date,Time,Time Interval,Number of Swipes,Dining Hall,Month of the Year,Dining Menu Quality,Exam/Reading Period or Weekend,Number of Students on Campus,Campus Events with Takeout Food,Number of Students on Declining Balance
4/8/25,19:45,12,170,1,4,3,0,1881,0,1600
4/8/25,19:45,12,103,0,4,3,0,1881,0,1600
4/9/25,17:00,1,155,1,4,2,0,1881,0,1600
4/9/25,17:00,1,120,0,4,2,0,1881,0,1600
4/9/25,17:15,2,137,1,4,2,0,1881,0,1600
4/9/25,17:15,2,104,0,4,2,0,1881,0,1600
4/9/25,17:30,3,154,1,4,2,0,1881,0,1600
4/9/25,17:30,3,118,0,4,2,0,1881,0,1600
4/9/25,17:45,4,140,1,4,2,0,1881,0,1600
4/9/25,17:45,4,115,0,4,2,0,1881,0,1600
4/9/25,18:00,5,224,1,4,2,0,1881,0,1600
4/9/25,18:00,5,240,0,4,2,0,1881,0,1600
4/9/25,18:15,6,277,1,4,2,0,1881,0,1600
4/9/25,18:15,6,222,0,4,2,0,1881,0,1600
4/9/25,18:30,7,296,1,4,2,0,1881,0,1600
4/9/25,18:30,7,230,0,4,2,0,1881,0,1600
4/9/25,18:45,8,129,1,4,2,0,1881,0,1600
4/9/25,18:45,8,97,0,4,2,0,1881,0,1600
4/9/25,19:00,9,155,1,4,2,0,1881,0,1600
4/9/25,19:00,9,117,0,4,2,0,1881,0,1600
4/9/25,19:15,10,147,1,4,2,0,1881,0,1600
4/9/25,19:15,10,117,0,4,2,0,1881,0,1600
4/9/25,19:30,11,164,1,4,2,0,1881,0,1600
4/9/25,19:30,11,106,0,4,2,0,1881,0,1600
4/9/25,19:45,12,166,1,4,2,0,1881,0,1600
4/9/25,19:45,12,97,0,4,2,0,1881,0,1600
4/10/25,17:00,1,196,1,4,3,0,1881,0,1600
4/10/25,17:00,1,142,0,4,3,0,1881,0,1600
4/10/25,17:15,2,159,1,4,3,0,1881,0,1600
4/10/25,17:15,2,104,0,4,3,0,1881,0,1600
4/10/25,17:30,3,152,1,4,3,0,1881,0,1600
4/10/25,17:30,3,125,0,4,3,0,1881,0,1600
4/10/25,17:45,4,143,1,4,3,0,1881,0,1600
4/10/25,17:45,4,107,0,4,3,0,1881,0,1600
4/10/25,18:00,5,264,1,4,3,0,1881,0,1600
4/10/25,18:00,5,250,0,4,3,0,1881,0,1600
4/10/25,18:15,6,277,1,4,3,0,1881,0,1600
4/10/25,18:15,6,234,0,4,3,0,1881,0,1600
4/10/25,18:30,7,331,1,4,3,0,1881,0,1600
4/10/25,18:30,7,215,0,4,3,0,1881,0,1600
4/10/25,18:45,8,154,1,4,3,0,1881,0,1600
4/10/25,18:45,8,125,0,4,3,0,1881,0,1600
4/10/25,19:00,9,172,1,4,3,0,1881,0,1600
4/10/25,19:00,9,152,0,4,3,0,1881,0,1600
4/10/25,19:15,10,145,1,4,3,0,1881,0,1600
4/10/25,19:15,10,118,0,4,3,0,1881,0,1600
4/10/25,19:30,11,158,1,4,3,0,1881,0,1600
4/10/25,19:30,11,120,0,4,3,0,1881,0,1600
4/10/25,19:45,12,167,1,4,3,0,1881,0,1600
4/10/25,19:45,12,126,0,4,3,0,1881,0,1600
4/11/25,17:00,1,200,1,4,3,0,1881,0,1600
4/11/25,17:00,1,132,0,4,3,0,1881,0,1600
4/11/25,17:15,2,169,1,4,3,0,1881,0,1600
4/11/25,17:15,2,114,0,4,3,0,1881,0,1600
4/11/25,17:30,3,161,1,4,3,0,1881,0,1600
4/11/25,17:30,3,125,0,4,3,0,1881,0,1600
4/11/25,17:45,4,212,1,4,3,0,1881,0,1600
4/11/25,17:45,4,110,0,4,3,0,1881,0,1600
4/11/25,18:00,5,295,1,4,3,0,1881,0,1600
4/11/25,18:00,5,223,0,4,3,0,1881,0,1600
4/11/25,18:15,6,298,1,4,3,0,1881,0,1600
4/11/25,18:15,6,250,0,4,3,0,1881,0,1600
4/11/25,18:30,7,311,1,4,3,0,1881,0,1600
4/11/25,18:30,7,233,0,4,3,0,1881,0,1600
4/11/25,18:45,8,161,1,4,3,0,1881,0,1600
4/11/25,18:45,8,119,0,4,3,0,1881,0,1600
4/11/25,19:00,9,154,1,4,3,0,1881,0,1600
4/11/25,19:00,9,132,0,4,3,0,1881,0,1600
4/11/25,19:15,10,196,1,4,3,0,1881,0,1600
4/11/25,19:15,10,129,0,4,3,0,1881,0,1600
4/11/25,19:30,11,179,1,4,3,0,1881,0,1600
4/11/25,19:30,11,109,0,4,3,0,1881,0,1600
4/11/25,19:45,12,176,1,4,3,0,1881,0,1600
4/11/25,19:45,12,124,0,4,3,0,1881,0,1600
4/14/25,17:00,1,80,1,4,1,0,1881,0,1600
4/14/25,17:00,1,88,0,4,1,0,1881,0,1600
4/14/25,17:15,2,132,1,4,1,0,1881,0,1600
4/14/25,17:15,2,105,0,4,1,0,1881,0,1600
4/14/25,17:30,3,135,1,4,1,0,1881,0,1600
4/14/25,17:30,3,113,0,4,1,0,1881,0,1600
4/14/25,17:45,4,139,1,4,1,0,1881,0,1600
4/14/25,17:45,4,108,0,4,1,0,1881,0,1600
4/14/25,18:00,5,218,1,4,1,0,1881,0,1600
4/14/25,18:00,5,183,0,4,1,0,1881,0,1600
4/14/25,18:15,6,227,1,4,1,0,1881,0,1600
4/14/25,18:15,6,202,0,4,1,0,1881,0,1600
4/14/25,18:30,7,227,1,4,1,0,1881,0,1600
4/14/25,18:30,7,173,0,4,1,0,1881,0,1600
4/14/25,18:45,8,116,1,4,1,0,1881,0,1600
4/14/25,18:45,8,101,0,4,1,0,1881,0,1600
4/14/25,19:00,9,134,1,4,1,0,1881,0,1600
4/14/25,19:00,9,107,0,4,1,0,1881,0,1600
4/14/25,19:15,10,118,1,4,1,0,1881,0,1600
4/14/25,19:15,10,104,0,4,1,0,1881,0,1600
4/14/25,19:30,11,119,1,4,1,0,1881,0,1600
4/14/25,19:30,11,91,0,4,1,0,1881,0,1600
4/14/25,19:45,12,124,1,4,1,0,1881,0,1600
4/14/25,19:45,12,93,0,4,1,0,1881,0,1600
4/15/25,17:00,1,142,1,4,2,0,1881,0,1600
4/15/25,17:00,1,121,0,4,2,0,1881,0,1600
4/15/25,17:15,2,136,1,4,2,0,1881,0,1600
4/15/25,17:15,2,124,0,4,2,0,1881,0,1600
4/15/25,17:30,3,140,1,4,2,0,1881,0,1600
4/15/25,17:30,3,138,0,4,2,0,1881,0,1600
4/15/25,17:45,4,168,1,4,2,0,1881,0,1600
4/15/25,17:45,4,112,0,4,2,0,1881,0,1600
4/15/25,18:00,5,239,1,4,2,0,1881,0,1600
4/15/25,18:00,5,223,0,4,2,0,1881,0,1600
4/15/25,18:15,6,260,1,4,2,0,1881,0,1600
4/15/25,18:15,6,205,0,4,2,0,1881,0,1600
4/15/25,18:30,7,251,1,4,2,0,1881,0,1600
4/15/25,18:30,7,227,0,4,2,0,1881,0,1600
4/15/25,18:45,8,131,1,4,2,0,1881,0,1600
4/15/25,18:45,8,113,0,4,2,0,1881,0,1600
4/15/25,19:00,9,123,1,4,2,0,1881,0,1600
4/15/25,19:00,9,108,0,4,2,0,1881,0,1600
4/15/25,19:15,10,155,1,4,2,0,1881,0,1600
4/15/25,19:15,10,99,0,4,2,0,1881,0,1600
4/15/25,19:30,11,129,1,4,2,0,1881,0,1600
4/15/25,19:30,11,139,0,4,2,0,1881,0,1600
4/15/25,19:45,12,148,1,4,2,0,1881,0,1600
4/15/25,19:45,12,124,0,4,2,0,1881,0,1600
4/16/25,17:00,1,118,1,4,1,0,1881,0,1600
4/16/25,17:00,1,92,0,4,1,0,1881,0,1600
4/16/25,17:15,2,123,1,4,1,0,1881,0,1600
4/16/25,17:15,2,88,0,4,1,0,1881,0,1600
4/16/25,17:30,3,136,1,4,1,0,1881,0,1600
4/16/25,17:30,3,95,0,4,1,0,1881,0,1600
4/16/25,17:45,4,108,1,4,1,0,1881,0,1600
4/16/25,17:45,4,85,0,4,1,0,1881,0,1600
4/16/25,18:00,5,236,1,4,1,0,1881,0,1600
4/16/25,18:00,5,179,0,4,1,0,1881,0,1600
4/16/25,18:15,6,262,1,4,1,0,1881,0,1600
4/16/25,18:15,6,204,0,4,1,0,1881,0,1600
4/16/25,18:30,7,249,1,4,1,0,1881,0,1600
4/16/25,18:30,7,180,0,4,1,0,1881,0,1600
4/16/25,18:45,8,135,1,4,1,0,1881,0,1600
4/16/25,18:45,8,94,0,4,1,0,1881,0,1600
4/16/25,19:00,9,147,1,4,1,0,1881,0,1600
4/16/25,19:00,9,96,0,4,1,0,1881,0,1600
4/16/25,19:15,10,123,1,4,1,0,1881,0,1600
4/16/25,19:15,10,103,0,4,1,0,1881,0,1600
4/16/25,19:30,11,132,1,4,1,0,1881,0,1600
4/16/25,19:30,11,106,0,4,1,0,1881,0,1600
4/16/25,19:45,12,151,1,4,1,0,1881,0,1600
4/16/25,19:45,12,93,0,4,1,0,1881,0,1600
4/17/25,17:00,1,166,1,4,4,0,1881,0,1600
4/17/25,17:00,1,151,0,4,4,0,1881,0,1600
4/17/25,17:15,2,149,1,4,4,0,1881,0,1600
4/17/25,17:15,2,117,0,4,4,0,1881,0,1600
4/17/25,17:30,3,165,1,4,4,0,1881,0,1600
4/17/25,17:30,3,149,0,4,4,0,1881,0,1600
4/17/25,17:45,4,181,1,4,4,0,1881,0,1600
4/17/25,17:45,4,154,0,4,4,0,1881,0,1600
4/17/25,18:00,5,350,1,4,4,0,1881,0,1600
4/17/25,18:00,5,223,0,4,4,0,1881,0,1600
4/17/25,18:15,6,273,1,4,4,0,1881,0,1600
4/17/25,18:15,6,250,0,4,4,0,1881,0,1600
4/17/25,18:30,7,332,1,4,4,0,1881,0,1600
4/17/25,18:30,7,250,0,4,4,0,1881,0,1600
4/17/25,18:45,8,160,1,4,4,0,1881,0,1600
4/17/25,18:45,8,145,0,4,4,0,1881,0,1600
4/17/25,19:00,9,185,1,4,4,0,1881,0,1600
4/17/25,19:00,9,120,0,4,4,0,1881,0,1600
4/17/25,19:15,10,196,1,4,4,0,1881,0,1600
4/17/25,19:15,10,132,0,4,4,0,1881,0,1600
4/17/25,19:30,11,186,1,4,4,0,1881,0,1600
4/17/25,19:30,11,153,0,4,4,0,1881,0,1600
4/17/25,19:45,12,168,1,4,4,0,1881,0,1600
4/17/25,19:45,12,141,0,4,4,0,1881,0,1600
4/18/25,17:00,1,116,1,4,2,0,1881,0,1600
4/18/25,17:00,1,90,0,4,2,0,1881,0,1600
4/18/25,17:15,2,119,1,4,2,0,1881,0,1600
4/18/25,17:15,2,109,0,4,2,0,1881,0,1600
4/18/25,17:30,3,143,1,4,2,0,1881,0,1600
4/18/25,17:30,3,110,0,4,2,0,1881,0,1600
4/18/25,17:45,4,159,1,4,2,0,1881,0,1600
4/18/25,17:45,4,125,0,4,2,0,1881,0,1600
4/18/25,18:00,5,318,1,4,2,0,1881,0,1600
4/18/25,18:00,5,244,0,4,2,0,1881,0,1600
4/18/25,18:15,6,284,1,4,2,0,1881,0,1600
4/18/25,18:15,6,217,0,4,2,0,1881,0,1600
4/18/25,18:30,7,286,1,4,2,0,1881,0,1600
4/18/25,18:30,7,213,0,4,2,0,1881,0,1600
4/18/25,18:45,8,146,1,4,2,0,1881,0,1600
4/18/25,18:45,8,134,0,4,2,0,1881,0,1600
4/18/25,19:00,9,180,1,4,2,0,1881,0,1600
4/18/25,19:00,9,133,0,4,2,0,1881,0,1600
4/18/25,19:15,10,134,1,4,2,0,1881,0,1600
4/18/25,19:15,10,121,0,4,2,0,1881,0,1600
4/18/25,19:30,11,124,1,4,2,0,1881,0,1600
4/18/25,19:30,11,113,0,4,2,0,1881,0,1600
4/18/25,19:45,12,153,1,4,2,0,1881,0,1600
4/18/25,19:45,12,122,0,4,2,0,1881,0,1600
4/21/25,17:00,1,119,1,4,2,0,1881,0,1600
4/21/25,17:00,1,125,0,4,2,0,1881,0,1600
4/21/25,17:15,2,156,1,4,2,0,1881,0,1600
4/21/25,17:15,2,97,0,4,2,0,1881,0,1600
4/21/25,17:30,3,142,1,4,2,0,1881,0,1600
4/21/25,17:30,3,112,0,4,2,0,1881,0,1600
4/21/25,17:45,4,142,1,4,2,0,1881,0,1600
4/21/25,17:45,4,94,0,4,2,0,1881,0,1600
4/21/25,18:00,5,226,1,4,2,0,1881,0,1600
4/21/25,18:00,5,238,0,4,2,0,1881,0,1600
4/21/25,18:15,6,252,1,4,2,0,1881,0,1600
4/21/25,18:15,6,229,0,4,2,0,1881,0,1600
4/21/25,18:30,7,269,1,4,2,0,1881,0,1600
4/21/25,18:30,7,204,0,4,2,0,1881,0,1600
4/21/25,18:45,8,152,1,4,2,0,1881,0,1600
4/21/25,18:45,8,113,0,4,2,0,1881,0,1600
4/21/25,19:00,9,112,1,4,2,0,1881,0,1600
4/21/25,19:00,9,109,0,4,2,0,1881,0,1600
4/21/25,19:15,10,150,1,4,2,0,1881,0,1600
4/21/25,19:15,10,102,0,4,2,0,1881,0,1600
4/21/25,19:30,11,133,1,4,2,0,1881,0,1600
4/21/25,19:30,11,114,0,4,2,0,1881,0,1600
4/21/25,19:45,12,154,1,4,2,0,1881,0,1600
4/21/25,19:45,12,104,0,4,2,0,1881,0,1600
4/22/25,17:00,1,167,1,4,3,0,1881,0,1600
4/22/25,17:00,1,105,0,4,3,0,1881,0,1600
4/22/25,17:15,2,151,1,4,3,0,1881,0,1600
4/22/25,17:15,2,130,0,4,3,0,1881,0,1600
4/22/25,17:30,3,179,1,4,3,0,1881,0,1600
4/22/25,17:30,3,121,0,4,3,0,1881,0,1600
4/22/25,17:45,4,153,1,4,3,0,1881,0,1600
4/22/25,17:45,4,152,0,4,3,0,1881,0,1600
4/22/25,18:00,5,274,1,4,3,0,1881,0,1600
4/22/25,18:00,5,250,0,4,3,0,1881,0,1600
4/22/25,18:15,6,287,1,4,3,0,1881,0,1600
4/22/25,18:15,6,250,0,4,3,0,1881,0,1600
4/22/25,18:30,7,329,1,4,3,0,1881,0,1600
4/22/25,18:30,7,229,0,4,3,0,1881,0,1600
4/22/25,18:45,8,156,1,4,3,0,1881,0,1600
4/22/25,18:45,8,110,0,4,3,0,1881,0,1600
4/22/25,19:00,9,147,1,4,3,0,1881,0,1600
4/22/25,19:00,9,126,0,4,3,0,1881,0,1600
4/22/25,19:15,10,159,1,4,3,0,1881,0,1600
4/22/25,19:15,10,133,0,4,3,0,1881,0,1600
4/22/25,19:30,11,167,1,4,3,0,1881,0,1600
4/22/25,19:30,11,133,0,4,3,0,1881,0,1600
4/22/25,19:45,12,167,1,4,3,0,1881,0,1600
4/22/25,19:45,12,132,0,4,3,0,1881,0,1600
4/23/25,17:00,1,175,1,4,3,0,1881,0,1600
4/23/25,17:00,1,108,0,4,3,0,1881,0,1600
4/23/25,17:15,2,166,1,4,3,0,1881,0,1600
4/23/25,17:15,2,130,0,4,3,0,1881,0,1600
4/23/25,17:30,3,179,1,4,3,0,1881,0,1600
4/23/25,17:30,3,123,0,4,3,0,1881,0,1600
4/23/25,17:45,4,130,1,4,3,0,1881,0,1600
4/23/25,17:45,4,93,0,4,3,0,1881,0,1600
4/23/25,18:00,5,300,1,4,3,0,1881,0,1600
4/23/25,18:00,5,233,0,4,3,0,1881,0,1600
4/23/25,18:15,6,332,1,4,3,0,1881,0,1600
4/23/25,18:15,6,250,0,4,3,0,1881,0,1600
4/23/25,18:30,7,266,1,4,3,0,1881,0,1600
4/23/25,18:30,7,250,0,4,3,0,1881,0,1600
4/23/25,18:45,8,168,1,4,3,0,1881,0,1600
4/23/25,18:45,8,100,0,4,3,0,1881,0,1600
4/23/25,19:00,9,136,1,4,3,0,1881,0,1600
4/23/25,19:00,9,128,0,4,3,0,1881,0,1600
4/23/25,19:15,10,140,1,4,3,0,1881,0,1600
4/23/25,19:15,10,139,0,4,3,0,1881,0,1600
4/23/25,19:30,11,168,1,4,3,0,1881,0,1600
4/23/25,19:30,11,122,0,4,3,0,1881,0,1600
4/23/25,19:45,12,150,1,4,3,0,1881,0,1600
4/23/25,19:45,12,131,0,4,3,0,1881,0,1600
4/24/25,17:00,1,100,1,4,3,0,1881,1,1600
4/24/25,17:00,1,101,0,4,3,0,1881,1,1600
4/24/25,17:15,2,100,1,4,3,0,1881,1,1600
4/24/25,17:15,2,92,0,4,3,0,1881,1,1600
4/24/25,17:30,3,98,1,4,3,0,1881,1,1600
4/24/25,17:30,3,99,0,4,3,0,1881,1,1600
4/24/25,17:45,4,105,1,4,3,0,1881,1,1600
4/24/25,17:45,4,98,0,4,3,0,1881,1,1600
4/24/25,18:00,5,192,1,4,3,0,1881,1,1600
4/24/25,18:00,5,208,0,4,3,0,1881,1,1600
4/24/25,18:15,6,210,1,4,3,0,1881,1,1600
4/24/25,18:15,6,204,0,4,3,0,1881,1,1600
4/24/25,18:30,7,186,1,4,3,0,1881,1,1600
4/24/25,18:30,7,227,0,4,3,0,1881,1,1600
4/24/25,18:45,8,104,1,4,3,0,1881,1,1600
4/24/25,18:45,8,109,0,4,3,0,1881,1,1600
4/24/25,19:00,9,93,1,4,3,0,1881,1,1600
4/24/25,19:00,9,113,0,4,3,0,1881,1,1600
4/24/25,19:15,10,120,1,4,3,0,1881,1,1600
4/24/25,19:15,10,109,0,4,3,0,1881,1,1600
4/24/25,19:30,11,112,1,4,3,0,1881,1,1600
4/24/25,19:30,11,103,0,4,3,0,1881,1,1600
4/24/25,19:45,12,110,1,4,3,0,1881,1,1600
4/24/25,19:45,12,104,0,4,3,0,1881,1,1600
4/25/25,17:00,1,168,1,4,3,0,1881,0,1600
4/25/25,17:00,1,150,0,4,3,0,1881,0,1600
4/25/25,17:15,2,179,1,4,3,0,1881,0,1600
4/25/25,17:15,2,162,0,4,3,0,1881,0,1600
4/25/25,17:30,3,149,1,4,3,0,1881,0,1600
4/25/25,17:30,3,119,0,4,3,0,1881,0,1600
4/25/25,17:45,4,175,1,4,3,0,1881,0,1600
4/25/25,17:45,4,125,0,4,3,0,1881,0,1600
4/25/25,18:00,5,267,1,4,3,0,1881,0,1600
4/25/25,18:00,5,232,0,4,3,0,1881,0,1600
4/25/25,18:15,6,294,1,4,3,0,1881,0,1600
4/25/25,18:15,6,233,0,4,3,0,1881,0,1600
4/25/25,18:30,7,289,1,4,3,0,1881,0,1600
4/25/25,18:30,7,250,0,4,3,0,1881,0,1600
4/25/25,18:45,8,149,1,4,3,0,1881,0,1600
4/25/25,18:45,8,118,0,4,3,0,1881,0,1600
4/25/25,19:00,9,167,1,4,3,0,1881,0,1600
4/25/25,19:00,9,144,0,4,3,0,1881,0,1600
4/25/25,19:15,10,160,1,4,3,0,1881,0,1600
4/25/25,19:15,10,125,0,4,3,0,1881,0,1600
4/25/25,19:30,11,125,1,4,3,0,1881,0,1600
4/25/25,19:30,11,148,0,4,3,0,1881,0,1600
4/25/25,19:45,12,145,1,4,3,0,1881,0,1600
4/25/25,19:45,12,126,0,4,3,0,1881,0,1600
4/28/25,17:00,1,167,1,4,3,0,1881,0,1600
4/28/25,17:00,1,134,0,4,3,0,1881,0,1600
4/28/25,17:15,2,168,1,4,3,0,1881,0,1600
4/28/25,17:15,2,134,0,4,3,0,1881,0,1600
4/28/25,17:30,3,172,1,4,3,0,1881,0,1600
4/28/25,17:30,3,124,0,4,3,0,1881,0,1600
4/28/25,17:45,4,156,1,4,3,0,1881,0,1600
4/28/25,17:45,4,135,0,4,3,0,1881,0,1600
4/28/25,18:00,5,290,1,4,3,0,1881,0,1600
4/28/25,18:00,5,250,0,4,3,0,1881,0,1600
4/28/25,18:15,6,278,1,4,3,0,1881,0,1600
4/28/25,18:15,6,250,0,4,3,0,1881,0,1600
4/28/25,18:30,7,262,1,4,3,0,1881,0,1600
4/28/25,18:30,7,250,0,4,3,0,1881,0,1600
4/28/25,18:45,8,158,1,4,3,0,1881,0,1600
4/28/25,18:45,8,119,0,4,3,0,1881,0,1600
4/28/25,19:00,9,181,1,4,3,0,1881,0,1600
4/28/25,19:00,9,120,0,4,3,0,1881,0,1600
4/28/25,19:15,10,133,1,4,3,0,1881,0,1600
4/28/25,19:15,10,135,0,4,3,0,1881,0,1600
4/28/25,19:30,11,158,1,4,3,0,1881,0,1600
4/28/25,19:30,11,113,0,4,3,0,1881,0,1600
4/28/25,19:45,12,172,1,4,3,0,1881,0,1600
4/28/25,19:45,12,122,0,4,3,0,1881,0,1600
4/29/25,17:00,1,186,1,4,3,0,1881,0,1600
4/29/25,17:00,1,125,0,4,3,0,1881,0,1600
4/29/25,17:15,2,185,1,4,3,0,1881,0,1600
4/29/25,17:15,2,127,0,4,3,0,1881,0,1600
4/29/25,17:30,3,176,1,4,3,0,1881,0,1600
4/29/25,17:30,3,115,0,4,3,0,1881,0,1600
4/29/25,17:45,4,182,1,4,3,0,1881,0,1600
4/29/25,17:45,4,142,0,4,3,0,1881,0,1600
4/29/25,18:00,5,238,1,4,3,0,1881,0,1600
4/29/25,18:00,5,250,0,4,3,0,1881,0,1600
4/29/25,18:15,6,266,1,4,3,0,1881,0,1600
4/29/25,18:15,6,235,0,4,3,0,1881,0,1600
4/29/25,18:30,7,299,1,4,3,0,1881,0,1600
4/29/25,18:30,7,250,0,4,3,0,1881,0,1600
4/29/25,18:45,8,163,1,4,3,0,1881,0,1600
4/29/25,18:45,8,98,0,4,3,0,1881,0,1600
4/29/25,19:00,9,160,1,4,3,0,1881,0,1600
4/29/25,19:00,9,120,0,4,3,0,1881,0,1600
4/29/25,19:15,10,157,1,4,3,0,1881,0,1600
4/29/25,19:15,10,144,0,4,3,0,1881,0,1600
4/29/25,19:30,11,127,1,4,3,0,1881,0,1600
4/29/25,19:30,11,127,0,4,3,0,1881,0,1600
4/29/25,19:45,12,158,1,4,3,0,1881,0,1600
4/29/25,19:45,12,138,0,4,3,0,1881,0,1600
4/30/25,17:00,1,150,1,4,3,0,1881,0,1600
4/30/25,17:00,1,114,0,4,3,0,1881,0,1600
4/30/25,17:15,2,191,1,4,3,0,1881,0,1600
4/30/25,17:15,2,113,0,4,3,0,1881,0,1600
4/30/25,17:30,3,166,1,4,3,0,1881,0,1600
4/30/25,17:30,3,109,0,4,3,0,1881,0,1600
4/30/25,17:45,4,179,1,4,3,0,1881,0,1600
4/30/25,17:45,4,145,0,4,3,0,1881,0,1600
4/30/25,18:00,5,350,1,4,3,0,1881,0,1600
4/30/25,18:00,5,250,0,4,3,0,1881,0,1600
4/30/25,18:15,6,237,1,4,3,0,1881,0,1600
4/30/25,18:15,6,205,0,4,3,0,1881,0,1600
4/30/25,18:30,7,294,1,4,3,0,1881,0,1600
4/30/25,18:30,7,217,0,4,3,0,1881,0,1600
4/30/25,18:45,8,163,1,4,3,0,1881,0,1600
4/30/25,18:45,8,102,0,4,3,0,1881,0,1600
4/30/25,19:00,9,159,1,4,3,0,1881,0,1600
4/30/25,19:00,9,116,0,4,3,0,1881,0,1600
4/30/25,19:15,10,170,1,4,3,0,1881,0,1600
4/30/25,19:15,10,138,0,4,3,0,1881,0,1600
4/30/25,19:30,11,160,1,4,3,0,1881,0,1600
4/30/25,19:30,11,134,0,4,3,0,1881,0,1600
4/30/25,19:45,12,147,1,4,3,0,1881,0,1600
4/30/25,19:45,12,129,0,4,3,0,1881,0,1600
5/1/25,17:00,1,141,1,5,2,0,1881,0,1600
5/1/25,17:00,1,85,0,5,2,0,1881,0,1600
5/1/25,17:15,2,133,1,5,2,0,1881,0,1600
5/1/25,17:15,2,126,0,5,2,0,1881,0,1600
5/1/25,17:30,3,190,1,5,2,0,1881,0,1600
5/1/25,17:30,3,140,0,5,2,0,1881,0,1600
5/1/25,17:45,4,145,1,5,2,0,1881,0,1600
5/1/25,17:45,4,117,0,5,2,0,1881,0,1600
5/1/25,18:00,5,291,1,5,2,0,1881,0,1600
5/1/25,18:00,5,242,0,5,2,0,1881,0,1600
5/1/25,18:15,6,289,1,5,2,0,1881,0,1600
5/1/25,18:15,6,229,0,5,2,0,1881,0,1600
5/1/25,18:30,7,287,1,5,2,0,1881,0,1600
5/1/25,18:30,7,208,0,5,2,0,1881,0,1600
5/1/25,18:45,8,135,1,5,2,0,1881,0,1600
5/1/25,18:45,8,142,0,5,2,0,1881,0,1600
5/1/25,19:00,9,140,1,5,2,0,1881,0,1600
5/1/25,19:00,9,114,0,5,2,0,1881,0,1600
5/1/25,19:15,10,155,1,5,2,0,1881,0,1600
5/1/25,19:15,10,113,0,5,2,0,1881,0,1600
5/1/25,19:30,11,145,1,5,2,0,1881,0,1600
5/1/25,19:30,11,112,0,5,2,0,1881,0,1600
5/1/25,19:45,12,148,1,5,2,0,1881,0,1600
5/1/25,19:45,12,104,0,5,2,0,1881,0,1600
5/2/25,17:00,1,121,1,5,1,0,1881,0,1600
5/2/25,17:00,1,116,0,5,1,0,1881,0,1600
5/2/25,17:15,2,125,1,5,1,0,1881,0,1600
5/2/25,17:15,2,82,0,5,1,0,1881,0,1600
5/2/25,17:30,3,141,1,5,1,0,1881,0,1600
5/2/25,17:30,3,107,0,5,1,0,1881,0,1600
5/2/25,17:45,4,158,1,5,1,0,1881,0,1600
5/2/25,17:45,4,107,0,5,1,0,1881,0,1600
5/2/25,18:00,5,253,1,5,1,0,1881,0,1600
5/2/25,18:00,5,202,0,5,1,0,1881,0,1600
5/2/25,18:15,6,206,1,5,1,0,1881,0,1600
5/2/25,18:15,6,216,0,5,1,0,1881,0,1600
5/2/25,18:30,7,219,1,5,1,0,1881,0,1600
5/2/25,18:30,7,187,0,5,1,0,1881,0,1600
5/2/25,18:45,8,130,1,5,1,0,1881,0,1600
5/2/25,18:45,8,120,0,5,1,0,1881,0,1600
5/2/25,19:00,9,119,1,5,1,0,1881,0,1600
5/2/25,19:00,9,96,0,5,1,0,1881,0,1600
5/2/25,19:15,10,133,1,5,1,0,1881,0,1600
5/2/25,19:15,10,100,0,5,1,0,1881,0,1600
5/2/25,19:30,11,132,1,5,1,0,1881,0,1600
5/2/25,19:30,11,107,0,5,1,0,1881,0,1600
5/2/25,19:45,12,141,1,5,1,0,1881,0,1600
5/2/25,19:45,12,90,0,5,1,0,1881,0,1600
5/5/25,17:00,1,157,1,5,3,0,1881,0,1600
5/5/25,17:00,1,138,0,5,3,0,1881,0,1600
5/5/25,17:15,2,141,1,5,3,0,1881,0,1600
5/5/25,17:15,2,128,0,5,3,0,1881,0,1600
5/5/25,17:30,3,174,1,5,3,0,1881,0,1600
5/5/25,17:30,3,143,0,5,3,0,1881,0,1600
5/5/25,17:45,4,165,1,5,3,0,1881,0,1600
5/5/25,17:45,4,117,0,5,3,0,1881,0,1600
5/5/25,18:00,5,292,1,5,3,0,1881,0,1600
5/5/25,18:00,5,250,0,5,3,0,1881,0,1600
5/5/25,18:15,6,291,1,5,3,0,1881,0,1600
5/5/25,18:15,6,250,0,5,3,0,1881,0,1600
5/5/25,18:30,7,291,1,5,3,0,1881,0,1600
5/5/25,18:30,7,250,0,5,3,0,1881,0,1600
5/5/25,18:45,8,177,1,5,3,0,1881,0,1600
5/5/25,18:45,8,108,0,5,3,0,1881,0,1600
5/5/25,19:00,9,163,1,5,3,0,1881,0,1600
5/5/25,19:00,9,116,0,5,3,0,1881,0,1600
5/5/25,19:15,10,150,1,5,3,0,1881,0,1600
5/5/25,19:15,10,132,0,5,3,0,1881,0,1600
5/5/25,19:30,11,163,1,5,3,0,1881,0,1600
5/5/25,19:30,11,116,0,5,3,0,1881,0,1600
5/5/25,19:45,12,171,1,5,3,0,1881,0,1600
5/5/25,19:45,12,121,0,5,3,0,1881,0,1600
5/6/25,17:00,1,148,1,5,3,0,1881,0,1600
5/6/25,17:00,1,141,0,5,3,0,1881,0,1600
5/6/25,17:15,2,177,1,5,3,0,1881,0,1600
5/6/25,17:15,2,135,0,5,3,0,1881,0,1600
5/6/25,17:30,3,158,1,5,3,0,1881,0,1600
